bistro_name,score,content,category,like,comment
산솔,5.0,"기대안하고 갔는데 술도 진짜 크리미해서 맛있고
안주랑 너무 잘어울려요
안주 2개먹으려했는데 너무맛있어서 또 시켰어요
고등어초회랑 청어된장무침 강력추천이요\~",다이닝바 ,0,0
텍사스 데 브라질 센트럴시티점,5.0,"예전에 지인분께 얘기듣고 너무 기대하고 있었는데 드디어 가봤네요.
고기덕후인 저는 우선 대만족이었습니다!
예약시간 약 10분 전 도착했는데 거의 바로 들어갈 수 있더라구요.
내부 공간은 넓어서 쾌적하니 좋았고 직원분들도 친절하십니다.
거의 한 시간 동안은 칩 안뒤집고 계속 둔 것 같은데 적당한 속도로 카버분들께서 계속 와주셔서 끊김없는 적당량의 식사가 유지되었던것 같아요!
샐러드들도 신선해서 고기랑 먹기에 너무 좋았구요,
이 메뉴판 최상단에 있는 칵테일 (이름이 기억안나네요)이 최고였어요.
쓴 술 맛 싫어하시는 분들은 조금 안좋아하실 수 있는데 저는 오히려 그게 청량감을 줘서 지치지않고 계속 고기를 먹을 수 있던것 같습니다.
점심 타임에 먹고 하루 종일 배불러서 저녁은 건너 뛰었습니다 ㅎㅎ
다음에 또 가려구요!!!","스테이크,립 ",0,0
가디록,5.0,"최고에요 음식 서비스 분위기 짝짝 👍
특히 트러플파스타.. 생면인데 식감이너무좋고 트러플향과 고소한치즈향이 어우러져서 풍미가 끝내줘요
문어도 기대이상으로 부드럽고 저 프렌치랙 소스 설명해주셨는데 기억이안나네요 하여간 너무맛있어서 계속 퍼먹었어요 양냄새 하나두안나구요
추천해주신 와인과도 잘어울리고 서비스로 너무 부드럽고 쥬시한 등갈비스테이크도 주셨어요 이성을 잃어 손으로 뜯어먹었네요",이탈리아음식 ,0,0
포리스트키친,5.0,"남편과 갔는데 전 소개팅장소로 추천드리고싶어요 ㅎㅎ 음식도 이쁜데 이쁘게 먹을수 있고, 코스시간도 꽤 있어사 대화나누며 이쁘게 맛있게 먹을수있어요
서비스는 호텔급인거같고 가성비 매우 훙륭해요. 전 라구파스타랑 딸기셔벗이 제일 좋았어요^^",베지테리안/비건 ,1,0
본앤브레드 파라다이스시티점,4.3,"맛있었어요
특히 사진에 청어알 비벼먹는..... 엄마꺼도 뺏어서 두그릇먹었네요 청어알 더 주실지 여쭤보고 챙겨주셔서 좋았어요
고기는 한점 더 먹고싶은 계속 생각나는 정도는 아니지만 대체적으로 다맛있었어요! 서버분 두분다 친절하십니당",한우오마카세 ,0,0
라 퀴진 드 마리 (La Cuisine de Marie),5.0,"와인 이것저것 물어보면서 귀찮게 했는데 친절히 답변 해주시구~ 추천 받은 내추럴 와인 정말 맛있게 마셨어요 ^^
마무리로 블랑에 부라타 샐러드까지 넘 좋았어요 !!
인테리어 환장하게 예쁜데 음악까지 취향에 맞고,, 사장님 두분 다 친절해서 좋아요 ~~재방문 할게요 🥰",와인 ,0,0
원기옥,3.7,"좋은 음식 잘 먹었습니다
힙한 도어 짱이에요
편백찜 생굴무침 삼합튀김 다 좋았어요
아쉽게도 사진이 없네요
아참 주문 전에 메뉴에 대한 질문을 했더니 직원분이 주문하는 기계 눌러보시면 설명이 있어요 하더라구요
기계에 다 적어뒀는데 질문하는 손님이 꼰대라는 취급에 좀 놀랐네요. 다들 참고하세요. 메뉴에 대한 설명이나 질문은 기대하지 마셔야 할듯요",한식 ,0,0
스시쿠도쿠,5.0,"엄마 생신기념으로 첫 오마카세 방문이었는데요 공간도 멋스럽고 나오는 디쉬마다 친절한 설명, 중간중간 밥/간장 양 적당한지 물어봐주시고 사이드로 나온 무절임을 굉장히 맛있게 먹었는데 어떻게 만드신건지와 유래도 알려주시고 감사했습니다 가격에 비해 서비스/맛/공간이 주는 멋스러움이 너무 좋았습니다 셰프님도 엄청 선하고 훈훈하게 생기셧답니닷ㅎㅎ 다음에도 다른구성으로 한번 맛보고싶어요!!",스시오마카세 ,0,0
마이클 바이 해비치 르메르디앙,5.0,맛도 맛이지만 직원분들이 정말 친절하시네요. 디저트까지 맛있어서 따로 테이크아웃하고 싶었는데 포장은 안되는 점이 아쉬웠습니다. 유명해지기 전에 많이 이용해둬야겠어요.,양식 ,1,0
오르조 르브텀,5.0,"아직 가오픈 기간임에도 불구하고
친구랑 다음에 또 오자 200번 말한 곳이에요!💕
브런치 메뉴들이지만 저녁에 와인에 한잔하기에
분위기도 진짜 너무 좋고 다정한 공간이라
데이트나 소개팅, 특별한 날 더더 추천드려오
인테리어도 이쁜데 마감할때까지 먹어서 ㅋㅋㅋㅋ
사람들 가고 겨우 찍음
너무 맛있어서 음식을 하나밖에 못찍었따..",브런치 ,0,0
갤러리 더 스퀘어 계동점,5.0,"처음 방문했는데 일단 서비스가 정말 좋았어요 그리고 차랑 잘 어울리는 음식도 맛있었고 말차, 백차, 홍차 처음 마셔봤는데 정말 좋았어요 평소에 차는 많이 마시지 않아서 이런 기회 아니면 접할 일이 거의 없는데 이번 방문으로 좋은 추억이 된 거 같아서 좋아요","카페,디저트 ",0,0
기호,5.0,"진짜 연남동 왔으면 여기 가야해요.. 너무 맛있고.. 말 안돼요
그리고 사진엔 없지만 수제비 진짜 술 5병 뚝딱이에요 증말
남자 사장님도 너무 잘생기셨고 친절하고 여사장님도 너무 착해요ㅠㅠ 다음에 무조건 100% 재방문 의사 있어요 !!!! 분위기도 너무 좋구 다음 모임도 여기 예약각이에요 너무 좋아요 😍😍 ㄹㅇ 수제비 짱맛",다이닝바 ,3,0
한식주점 주양간,4.7,"지인 추천으로 방문했습니다! 추천할만하더라구요!
메뉴도 다양하고 주종도 다양합니다. 술 못하는 사람도 즐길 수 있는 도수 낮고 맛있는 술도 있어서 좋았어요!
사람들이 많이 시키는 육회랑 사시미 모둠이랑 감자채전 먼저 시켰는데, 왜 많이 시키시는지 알 거 같아요ㅎㅎㅎ 넘 맛있어요 진짜. 흑임자소스 너무 제 스타일입니다... 감자채전도 과자 수준으로 바삭합니다. 꿀 찍어먹으니 더 맛있었어요... 1차로 간 거 였는데 감탄하면서 안주 더 시키는 바람에 2차, 3차까지 하고 왔네요👍🏻 예약하고 가니 하이볼도 서비스로 주시구~~ 다음번에도 예약하고 갈거에요! 재방문의사 200프로!⭐️⭐️⭐️⭐️⭐️",전통주 ,0,0
스시하루,5.0,왼손잡이인 걸 눈치 채시고 그릇을 돌려 와사비 위치를 바꿔주시는 센스에 기분이 좋았습니다. 음식 하나하나 설명 해주시고 좋은 재료로 맛있는 저녁 시간을 보낼 수 있게 해주셔서 감사합니다. 잘 먹었습니다.,스시오마카세 ,0,0
분식,5.0,"라구파스타랑 살시차?소세지파스타 두 메뉴가 너무너무 맛있었어요!! 다음에 가면 다른 메뉴도 먹어보고싶네용
사장님도 너무 친절하세요
아쉬운 점은 모시조개파스타에서 모래가 꽤 씹혔어요ㅠㅠ",파스타 ,0,0
카메스시,5.0,"너무 너무 맛있는 식사였습니다 :D
이 가격에 다양하게 맛 볼 수 있어서 행복하네요 ㅎ
개인적으로 전 샤리가 간이 쎄서 처음부터 끝 맛까지 샤리에 짠맛이 느껴져서 생선에 맛을 못느껴 아쉬웠지만
생선은 사르르르 녹아없어지더라구요 :)
문어도 진짜 짱맛!! 전복에 게우소스도 찐맛이였어요!
우니관자 맛보고싶었는데 다음엔 런치에도 가봐야겠어요~
담당 쉐프님도 친절하시구
행복한 저녁이였네요 잘먹었습니다 :)",스시오마카세 ,0,0
묘미,5.0,"전체적으로 너무 좋았는데 디쉬 한가지정도 살짝 입에 안맞았지만 ㅜㅜ;; 그래도 훌륭했어요. 특히 베이글이랑 오리요~
서비스 디저트와인도 감사했습니다!",한식 ,0,0
블랙차콜(BLACK CHARCOAL),5.0,기대 많이했는데 기대이상이었어요!! 같이 간 분들도 다 좋아하셔서 훌륭한 곳 찾았다고 칭찬받았습니다ㅎㅎ 좋은 재료를 쓰시는게 느껴졌고 자세히 설명해주셔서 더 맛을 느낄 수 있었습니다. 모든 음식이 다 맛있었습니다~ 다음에 또 뵈어요!!,코스요리 ,0,0
풍로 X 로바타탄요 제주,5.0,"제 마음 속 제주 최고의 식당✨ 해산물부터 돼지, 닭, 소 육류까지 모든 메뉴가 먹을 때마다 정말 맛있었어요. 셰프님, 매니저님, 직원님도 너무 친절하시고 신경써주셔서 따뜻했습니다. 풍로를 예약하려다가 여기서 더 다양한 메뉴를 즐길 수 있을 것 같아서 여기로 왔는데 진짜 좋은 선택이었어요! 저희가 예약한 타임에는 저희밖에 없었고, 풍로에는 좀 많았는데 다른 분들은 풍로보다 여기가 홍보가 안돼있어서 여기를 아직 잘 모르시는 것 같아서 찾아오지 못하고 있는 느낌도 들더라고요ㅜㅜ 더 많은 사진이나 리뷰를 접하게 되면 저말고 다른 손님들도 더 많이 올 것 같아요! 맛은 진짜진짜 보장합니다,, 기존에 알던 맛, 새로운 맛 모두 느끼면서 저녁 시간을 즐길 수 있었고, 매니저님도 너무 친절하게 대해주셔서 행복했습니다 :) 칵테일, 하이볼도 너무 맛있었어요!",이자카야 ,4,0
장독계 달동본점,5.0,"직접 구워주시고 부위별설명도 해주셔서
더맛있게 먹고 즐겼네요
갠적으로 계밥에 마파두부도
정말 맛있었어요~~
이용시간이 2시간이라 조금 아쉽긴했어요","닭,오리요리 ",0,0
아루,5.0,"발렌타인데이에도
역시
아루(ARU)에서
소중한 추억을
만들고 왔답니닷❤️



<혼마구로 참치 타다끼>

살짜쿵 훈연된
혼마구로 참치에



요즘 제철인
금귤도
퐁당퐁당 😘😘

정말 오랜만에 맛보는
톡 쏘는 금귤의 향미가
이렇게
참치와 어울리다닛
감동이얌^^♡



새롭게 출시된
<석류 하이볼>

석류청인 듯한데,
엄청 많이 넣어주시는 듯해욤
맛나맛나😭
계속 마시고 싶은 충동이 헙!



상큼함이 요동치는 하루😆❤️


마지막에 주신
발렌타인데이 기념 디저트😎
많이 달지 않고,
버터치즈와 딸기케이크의
조합이 넘 좋았어요💕💕",일식 ,0,0
정식당 Jungsik,4.8,"오랜만에 다녀온 정식당
배부르게 잘 먹었어요
생일이라 지인들이 케이크를 저 모르게 준비했는데
직원분이 ㅎㅎ… “케이크 놔드릴 자리 만들어드릴게요”
이렇게 말씀하시네요 ㅠ
서프라이즈였는데",뉴코리안 ,1,0
Bogl(보글),4.7,음식도 맛있었고 메뉴마다 페어링되어 나오는 와인도 좋았어요! 저희는 테라스 자리로 예약했지만 조금 더 프라이빗한 자리를 원하시면 룸자리로 추천드립니당 데이트 코스로 추천드려요!!,다이닝바 ,1,0
Campo,5.0,"느끼하지않고 깔끔 담백한 요리들이여서 너무너무 맛있게 먹고왔어요!!! 어디서나 먹을수 있는 요리들이 아니여서 더 좋았습니당 특히 파스타 면 익힘 정도가 딱 좋았고 오일파스타의 간이나 라구파스타의 입에 가득 차는 맛이 제가 여태 먹어본 파스타 중 최고!!!
홀에 계시는 직원분이 친절하게 음식에 맞는 내추럴 와인도 너무 잘 추천해주셔서 음식을 더 맛있게 즐길 수 있었어요
음식이 나오는 속도감도 좋았구요
지인들 이나 연인 데려올때 자신있게 데려올수있는 곳인거 같아요!
한남동에서 더 유명해질것같으니 미리 자주 자주 방문하겠습니다 !",이탈리아음식 ,2,0
쿠로마구로,5.0,"참치 전문점은 처음이었는데 좋은 퀄리티의 식사를 할 수 있어서 좋았습니다 !
가게 분위기도 조용한 편이고 쉐프님도 친절하셔서 편안하게 식사했습니다
참치 맛도 좋았고, 양은 웬만한 성인 남성분도 배부르게 먹을 정도로 충분했어요 저는 올해 먹을 양 다 먹고 온 느낌이네요 !
추천합니다 ㅎㅎ!",참치회 ,0,0
가든포에트,5.0,"별채 사진을 좀 찍었어야 했는데 단체 사진만 찍어서 ㅎㅎㅎ 아무튼 이쁩니다 분위기도 죽여주고 주문하거나 할때 누군가는 불편하다 느낄수 있는데 전화로 하거나 직접 가서 하거나 하는게 어떻게 살리느냐에 따라 재미있는 포인트가 되기도 했네요. 블루투스 스피커로 또 원하는 곡... 물론 결국은 유튭 재즈곡이나 틀긴 했지만 좋았습니다.
음식도 하나같이 퀄리티 있었고 개인적으로는 나눠먹어 더욱 아쉬웠던건 관자 오일파스타였는데 관자가 맛있네요 ㅎ",브런치 ,0,0
훈연산방,4.8,"음식도 너무 맛있고 직원분의 응대가 너무 친절해서 감사했습니다 더더 유명해질 것 같고 음식도 양과 맛에 비해 가격이 저렴하다는 생각까지 들 정도 입니당 ㅠㅠ 양고기 조리를 잘못하면 냄새가 많이 나던데 정말 !! 하나도 안나고 맛있게 잘 먹었습니다 :)
다른 리뷰에 춥다는 의견이 많아 걱정했는데 하나도 안추웠고 직원 분께서도 여쭤봐주시더라구요 ㅎㅎ여기는 가족들과 방문하거나 기념일이에 와도 좋을 것 같아요!",양고기 ,0,0
스시미소 샛강점,3.8,"이정훈 쉐프님 친절하고 응대 좋았어요! 지난번보다 맛의 감흥은 덜한게 사실이지만 (초가 바뀐건지, 약한느낌에 네타도 얇아졌고) 좀더 캐주얼하게 북적이며 즐길수있었어요. 미소가 업장별로 가격을 차별화하면 좋을것같아요.",스시오마카세 ,1,0
스시초심,5.0,"초심이란 이름에 걸맞는 정성을 느낄 수 있었습니다. 식사 처음부터 끝날 때까지 하나하나 전부 다 맛있었어요. 네타를 숙성한 정도도, 위에 올라가는 부가적인 재료들의 조화도 정말 좋았습니다. 음식은 정성이라 했는데 재료 준비에 들인 수고가 맛으로 자연스레 드러납니다. 특히 쉐프님의 친절한 설명과 재치있는 응대가 식사하는 내내 웃음꽃을 피울 수 있게 해주었어요. 감사합니다. 예약이 쉽지 않아 자주 올 수 없다는 것만 빼면 최곱니다.
맛, 분위기, 서비스, 가성비 10점 만점에 10점 :)",스시오마카세 ,2,0
도르리,5.0,"간만에 들른 도르리. 아늑한 공간에서 전통주와 맛있는 요리를 즐길 수 있어 좋아하는 곳이에요!

새로 나온 우니롤 너무 맛있고..🥹 기름진 메뉴, 담백한 메뉴 섞여 있어서 술에 맞게 취향에 맞게 골라 먹기 좋습니다. 사장님 술 추천도 채고채고!!",다이닝바 ,1,0
키노에다,5.0,"한번 맛 본 뒤로 생각날때마다 오고이써요!!
인기가 많아져서 자리가 없을때도 있지만 ㅠㅠ 맛 때문에 포기할수가없네여..
여기 스지나베 모듬사시미 전복바지락술찜 금태구이는 진짜 강추강추 왕강추여!!",일식 ,0,0
스시메르 르메르디앙,4.7,충분히 만족할 수 있는 곳이었습니다 오픈한지 며칠되지않아서 아직 알려지진 않은 것 같은데 맛도 좋았으며 서비스도 좋았습니다 고등어초밥은 비릴까 걱정이었는데 감싼 김이나 다른 재료들로 비린 맛을 잡았으며 맛도 조화로워서 상당히 만족했습니다 전반적으로 제일 맘에 든 것은 밥의 상태였네요 밥알의 응집이 적당해서 너무 뭉쳐서 찐득한 느낌도 없이 입안에서 쉽게 풀어져서 식감이 좋았습니다,스시오마카세 ,0,0
돈탐구소,5.0,"와우! 너무 맛있고 심지어 양도 푸짐해서 배부르고 기분 좋게 나왔어요!
이 가격에 이정도 맛&양&퀄리티&서비스인 데가 있었나..? 싶을 정도였습니다! 가족들 데리고 다시 오고 싶은 곳 ❤️",돼지고기구이 ,1,0
고기상,5.0,"고기도 질도 좋고 솜씨도 좋습니다.
설명도 일일이 해주시고 친절하십니다.
메뉴들도 하나 하나 다른 맛이고
평소에 못먹어본 맛이라 재밌었습니다.
개인적으론 육회 카르파초가 기억에 남네요.
아쉬운게 없는 좋은 경험이었습니다.",한우오마카세 ,1,0
온천집 스키야키,4.8,"https://m.blog.naver.com/godblessme91/223001182791

블로그에 내돈내산 리뷰를 해봤어요!! 우동이나 파스타 맛은 조금 더 맛있게.... 변화했으면 좋겠습니다 :) 분위기나 고기맛은 일품👍",샤브샤브 ,0,0
압도,5.0,맛있고 분위기도 좋아요 직원분들이 친절하시고 음식 나올때마다 설명을 잘해주고 그릇정리도 빨리 빨리 잘해주시는것 같아요 다음에 또 가고싶은곳 입니다~~!,"육류,고기요리 ",0,0
동화고옥 강남N점,5.0,"오래지냈던 친구의 생일이여서 좋아하는 갈비 뿌시러 가자고 해서 데리고 갔어요!

디너 만찬 A코스로 즐기고 왔어요!

📍총 9개의 코스

다양한 음식의 구성으로 이루어져 있어서 지루하지 않았던 동화고옥 강남N점.

그래서 친구랑 저랑 마지막 코스쯤엔 배가 터져버리는 줄 알았습니다.

둘다 입도 짧은데 양이 미쳤어요.

사랑하는 연인, 가족, 친구들과
특별한 날에 오셔서 특별한 코스를 즐겨보시길 추천드립니다.

*직원분들 너무 설명도 잘 하시고 친절하셔서 기분 좋은 식사였어요! 서비스도 최고였던 동화고옥☺",한식 ,0,0
디 해방,4.7,리조또 넘 맛있네요 ~~ 하나를 주문 잘못해서 다 크림으로 먹었네용 ~~! 이베리코랑 한우 스테끼 고민 하다가 이베리코 시켰는데 아주 살짝 냄새 나서 점수 깍았어요 다른 음식들은 다 맛있게 먹었습니다 ^^* 안내도 잘 해주시고 전시도 보고 야경도 보고 좋았어용 ~~!,이탈리아음식 ,1,0
일드청담,5.0,"전반적으로 모두 맛있고
코스마다 특색있으며 힘을 줄수 있는 재료가 각 코스에 모두 포함되어 있어서 누구나 만족할수 있는 식사가 될것 같아요!!!",일식 ,2,0
키친오뮤,5.0,"훌륭한 음식과 친절한 서비스 덕분에 좋은 시간 보내고 왔어요.!!
이 가격에 정말 맛있는 음식 만들어주셔서 감사드립니다^_^
창가 쪽 자리는 생각보다 좀 추웠고, 1인 1음료는 .. 사이다, 콜라 등도 되긴 하지만.. 식사할 때는 좀 어렵지않나 의아했네요^^",코스요리 ,1,0
제리브라운,4.7,"진짜 최고,, 너무 맛있었어요!!!!
남자친구랑 오랜만에 데이트인데 분위기 말모 넘 좋구
음식 진짜 존맛탱구리 ㅠㅠㅠㅠㅠ
또 사장님이랑 일하시는 분들이 짱 친절하시고 최고에요
담에 또 오고싶어요",이탈리아음식 ,1,0
스시림,5.0,"2월 초순에 디너 2부로 방문했습니다.
셰프님 혼자 운영하게 되셨음에도 불구하고 전체 메뉴 퀄리티나 종류도 더 추가되었고 그만큼 시간도 30분씩 더 늘어났더라구요. 전반적으로 너무 만족한 식사였습니다!
특히 새로 추가된 미니카이센동이랑 금태, 고등어가 너무너무 맛있었어요 (구성은 앞으로도 바뀌겠지만요^^) 그리고 히카리모노나 다른 스시 역시 너무 맛있었습니다..! 또 사케 라인업도 많이 추가되었던데 오사사에 부쵸-!가 추천해준 사케가 있어 너무 반가웠습니다. 디너때 먹어봤는데 맛있더라구요. 다음엔 셰프님이 추천해주시는 사케 먹어보려고 합니다.
세세하게 못먹는거 물어봐주시고 여러가지 체크해주셔서 세심함이 돋보이는 업장입니다. 갈때마다 늘 너무 만족하고와요 조만간 또 가려고요! 일산의 축복 스시림! 오래오래 해주세요 :)",스시오마카세 ,0,0
우미마토,5.0,"진짜진짜 맛있어요...
회가 진짜 도톰하고 부드럽고 초밥들도 하 너무 구성이 좋아요
점심에 회사근처에서 이런 오마카세를 먹을 수 있다는 것은 축복입니다!!
한가지 아쉬운점은!! 모찌리도후로 마무리가 되다 보니 조금 깔끔하지 못한 느낌이 있어서 샤벳도 있으면 좋을 것 같아요
카이센동도 너무 맛있고 아구간 정말 고소하더라구요
이틀 연속 방문했는데 매일 가도 안질릴것 같아요","스시,초밥 ",0,0
오쓰세이로무시 여의도점,4.7,전체적으로 음식 맛과 서비스는 좋았습니다. 직원분들이 친절하셔서 좋았어요. 아쉬점이 있다면 처음 주문 넣은 메뉴 중 하나가 솔듯아웃 돼서 주문이 안된다고하셔서 다른 메뉴로 선택했는데 선택한 메뉴마저 솔드아웃 됐다고 해서 결국 못먹어보고 나와서 그거 좀 아쉬웠어요.,일식 ,0,0
코와,5.0,"이번에 리뉴얼 하였다는 소식을듣고 방문 하였는데
코스 구성부터 곁들어 마시는 주류 까지 너무 완벽한 시간 이었습니다!!

이가격에 이정도 구성 과 분위기 서비스 어디서도 못느껴볼 경험을 하실수 있습니다!!
꼭 방문 하보세요!!",다이닝바 ,4,0
멜랑즈,5.0,"작년에 방문했을 때 만족도가 높았어서 재방문 했습니다. 여전히 친절하시고, 와인 추천과 서브 모두 적절하게 잘 해주셔서 편하게 마실 수 있습니다. 요리와 디저트도 모두 특별하고 맛있어요. 다음에 또 방문할게요!!",다이닝바 ,0,0
뚝방길 홍차가게,5.0,친절하게 안내해주셔서 맛있는 차와 애프터눈티 세트 잘 먹었습니다 티별로 다기가 달라진다는 점이 특히 인상적이었습니다 일행하고 서로 다른 차를 시키기면 여러 다기들을 구경할 수 있어요~,"카페,디저트 ",0,0
레이지파머스,5.0,"아이가 이가 깨져서 치과들렸다가 가느냐고
브레이크타임 시간 30분 남겨두고 도착했습니다.
너무 친절하게 남은음식 다시 포장도 해주셔서 너무 감사했어요😍

같이간 지인도 너무 맛있다고 분위기도 너무 좋다하네요😊😊",베지테리안/비건 ,0,1
베우노,3.8,"스페인식당이 많이 없는데 맛있게 잘 먹었어요
초리조는 처음 먹어봤는데 맛있더라구요
와인은 약간 아쉬운 느낌이 있었어요,,,

계산하고 나갈 때 핫팩챙겨주시는 섬세함에 넘 반해버렸다는,,♥︎
분위기도 좋고 소개팅 하기에 좋은 분위기에요",스페인음식 ,0,0
돌피노,3.5,대구에서 제일 좋아하는 다이닝입니다 주차공간 넉넉하고 테이블 간격때문에 매번 2층으로 가지만 1층 분위기도 유니크하구 나쁘지않아요. 타지사람이라 매우가끔가는데 갈때마다 음식맛이 조금씩 달라지는게 리뉴얼때문인지 셰프님이 바뀐건지 모르겠습니다.. 이번 방문때는 음식이 전체적으로 너무 짜서ㅠ 스테이크는 간이 강해도 강한맛의 와인과 페어링 했기에 괜찮게 먹을수 있었는데 크림파스타가 너무 짜니까 전 못먹겠더라구요 다행이 남자친구가 짠걸 잘먹어서 반정도는 먹긴했읍니다.. 식사중 음식 불편하다했을때 짠맛을 중화시켜줄만한 음료나 샐러드를 서비스해주셨다면 좋았을텐데 파인다이닝에서 제공받은 서비스라기엔 좀 아쉬웠습니다만 추천해주진 틴타데토로 와인 너무 취향저격해서 맛있게 먹었습니다~,다이닝바 ,0,0
리파인 연남,5.0,"외국인 친구가 한국 놀러와서 전통주 마시러 다녀왔어요!
대화로 하나하나 설명하기 힘들었는데 시음이 가능하니깐 자신의 취향대로 즐겨볼 수 있었어서 너무 좋았어요!
해물파전을 시켰는데 시간이 꽤 지났는데도 바삭함이 오래 남아있었아오
너무 맛있게 잘 먹었습니다

일하시는 분들 너무 친절하세요 서비스 정말 최고",다이닝바 ,2,0
스시타다시,5.0,"항상 단골관리 잘 해주시는 노재우 셰프님 덕에 이번 달도 잘 즐기고왔습니다 :-)! 다음달 방문도 벌써 기다려져요 ㅎㅎ 저희가 좋아하는 것, 안좋아하는 것 이젠 말하지않아도 딱딱 다 아시고 센스있게 챙겨주시니 식사내내 기분도 좋습니다 ! 맛은 뭐 항상 훌륭하구요 👍🏻",스시오마카세 ,5,0
비놀릭,5.0,"저는 스파게티와 티라미수가 제일 맛있습니다
분위기도 좋고
와인 종류가 많습니다
기념일에 오시기 좋을 장소입니다
재즈도 좋습니다
조명도 어두컴컴합니다
직원도 친절하고 음식 설명을 잘해주십니다",와인 ,0,0
요조라,5.0,"생일에 특별하고 맛있는 음식을 먹고 싶어서 어렵게 예약했는데 정말 특별한 하루가 된 것 같아요!
맛도 너무 맛있고 직원분들이 너무 친절하셔서 기억에 더 남네요 : D",일식 ,0,0
LAB 24 by KUmuda,5.0,"너무 좋았어요
맛 분위기 서비스 뷰까지 다요
식사는 완벽했습니다
다만 예약손님 오기전인 창가 빈 테이블에서 사진을 찍을때(양해구함)
창가 다른 테이블에 중년의 남자와 20대초반쯤 여성분이 식사중였는데 뭐.무슨 관계인지는 제가 알게 뭡니까
두분 얼굴이나 테이블조차 나오지 않는 각도임에도 너무 불편해 했어요
결국 그분들이 불편해 한다는 이유로 모퉁이 구석 창가로 가서 눈치보며 사진 찍고 왔어요.
창가자리 예약 못하면 빈자리 좋은곳이 있어도 사진찍는거도 눈치 보고 구석진 뷰를 찍어야 할 일인지. ㅎㅎㅎ
뭐가 맞는지 모르겠어요
민감한성격이거나 여러이유로 저런 상황이 불편하신 분들읃 뷰 포기하던지 그날 통으로 빌리세요
저러는것도 민폐예요",프랑스음식 ,0,0
마테오견문록,5.0,"2주전에 처음 방문했던 마테오 견문록에 오늘 또 방문했다. 그맛이 워낙 인상적이고 뛰어난데다, 주차도 매우 편리하다.
☆☆☆ 여기는 꼭 방문들 해보세요~!!
제가 초강력 추천하면.. 의심할 여지없는 최고의 식당입니다.
물론 가성비는 두말할 필요가 없습니다.
까다로운 제가 1달새에 4번을 방문했군요.. ㅎㅎ☆☆☆

==========================================
이번에도 지난번과 동일한 코스임에도 너무나도 맛있게 먹고왔다.

디너코스외에도, 유명한 시그니처라는 가지구이를 단품으로 시켜보았는데, 역시 빼어난 맛이다.
큰 가지의 속을 파서 안에 소고기라구를 가득 채웠는데, 깊은 소고기향과 절제된 양념맛이 아주 조화롭고 그윽한 풍미를 보여주었다.

매일매일 바뀌는 아뮤즈 부쉬는.. 오늘은 버섯에스푸마와 참송이 슬라이스, 한우 타르타르와 샐러리악 타르트가 나왔는데 맛있게 입맛을 돋군다.

관자구이에는 지난번에 없던 제철 두릅을 구워서 추가해서 변화를 주었다.이런 작은 변화의 노력이 쉐프의 세심함으로 느껴진다.

트러플 따야린은 지난번 가을 트러플에서 더욱 진한 풍미의 블랙 윈터 트러플로 바뀌어서 더 좋았다. 노른자 생면의 따야린과 녹진하고 걸죽한 치즈, 윈터 트러플의 조화는 정말이지 너무 감동적이다.💯😍😍

가장먹고 싶었던 옥돔구이... !!!
올해 한국 파인다이닝에서 먹어본 모든 옥돔구이 중 최고의 옥돔구이라고 했던 옥돔구이는.. 역시 다시 먹어도 최고다. 한번 굽고, 숯불에 다시 한번 더 구워 숯불향이 은은하다, 비늘은 다시 기름을 부어서 바삭하게 튀겨냈다. 겉바속촉의 굽기정도도 완벽하고 사이즈도 넉넉하다. 옥돔 아래에 깔린 비스크 리조또가 맛이 너무 뛰어나서 2가지 요리를 한번에 먹는 느낌이다.감동이 밀려온다~!
💯💯👏👏👍👍
곁들인 전복슬라이스도 너무 야들야들 쫀득하고..
딱새우 폼까지 올려낸 그 정성이..아름답다.

채끝등심 요리는 그새 프리젠테이션이 완전히 바뀌었다. 허니고트치즈, 엔다이브, 슬라이스한 사과,모렐버섯,비트퓨레,포르치니 버섯소스를 뿌려 나왔는데.. 부드러운 스테이크와 가니시들이 참으로 조화롭고 맛이 있다.

양갈비 프렌치랙도 완전히 바뀌었는데, 구운 섬초와 마스카포네로 만든 소스위에 마살라와인소스를 뿌려냈다. 양갈비는 역시 최고의 맛이다. 양갈비의 지방이 고소하면서 버터처럼 입에서 살살 녹는다.
가히 대한민국 최고 수준이다.",이탈리아음식 ,1,0
치즈룸X테이스팅룸 월드몰,4.3,"리코타 치즈에 피자, 파스타 모두 너무 맛이 있네요 다시 또 와서 다른 메뉴들도 맛보고 싶어요 유명한 치즈케이크는 포장했습니다. 추천 드립니다^^",이탈리아음식 ,1,0
HON 스키야키 / HON 528,4.7,"처음 방문이었는데 좋았어요~
외국인 친구와 함께 갔는데 영어 하시는 분이 계셔서
설명이나 먹는 법도 영어로 바로 설명해주시고
접객 좋았네요 재방문 의사 있습니다!
후식은 우동이 조금 더 맛있었는데
소스가 엄청 찐득(?)해서 후루룩 드시면 사레걸려요 조심",일식 ,0,0
